1397,,,,,,,,0103000020E6100000010000000B000000000000400AED4840000000E0923044400000004009ED48400000002095304440000000E00DED4840000000A0963044400000008011ED48400000002095304440000000E013ED484000000000903044400000004012ED4840000000608D3044400000000010ED4840000000A08C304440000000000FED4840000000408C304440000000400CED4840000000808C304440000000A006ED48400000008091304440000000400AED4840000000E092304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592318,1494230666
1398,Mərkəzi Bank \ Milli Bank,,,,,,,0103000020E61000000100000011000000000000E030EC48400000002080304440000000603BEC4840000000A082304440000000A043EC4840000000E06F3044400000000039EC4840000000206D304440000000C037EC4840000000C06F3044400000004033EC4840000000806E3044400000002032EC4840000000406E304440000000002FEC4840000000806F304440000000C02FEC48400000008070304440000000A02DEC48400000006071304440000000C02EEC48400000000073304440000000C02DEC4840000000A075304440000000A02BEC4840000000E076304440000000C02BEC48400000000078304440000000E02AEC48400000006078304440000000002DEC4840000000407B304440000000E030EC48400000002080304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""office"": ""bank"", ""name:az"": ""Mərkəzi Bank/Milli Bank"", ""name:tr"": ""Azerbaycan Merkez Bankası"", ""building"": ""office"", ""roof:shape"": ""flat"", ""not:amenity"": ""bank"", ""roof:colour"": ""#a0a28d""}",191695266,1731787697
1399,,,,,,,,0103000020E610000001000000050000000000002043EC484000000060853044400000004044EC484000000080813044400000008042EC484000000040813044400000004041EC484000000000853044400000002043EC48400000006085304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,406250113,1459188332
1400,28 Mall,,,,,,,0103000020E61000000100000017000000000000804FEC4840000000808F304440000000C04FEC4840000000E08E304440000000C067EC484000000060953044400000008067EC4840000000E095304440000000C06CEC48400000002097304440000000406EEC4840000000C093304440000000A06DEC4840000000A0933044400000000077EC4840000000607F304440000000A077EC4840000000A07F3044400000008079EC4840000000A07B3044400000004074EC4840000000607A3044400000002074EC4840000000E07A304440000000C05BEC48400000006074304440000000005CEC484000000000743044400000008056EC4840000000A0723044400000006056EC484000000000733044400000002050EC48400000008071304440000000804FEC48400000000072304440000000404EEC48400000000087304440000000A04CEC4840000000408A304440000000804BEC4840000000008A304440000000C049EC4840000000208E304440000000804FEC4840000000808F304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""shop"": ""mall"", ""phone"": ""+994124048220"", ""name:en"": ""28 Mall"", ""name:ru"": ""28 Малл"", ""name:tr"": ""28 Mall"", ""website"": ""https://www.mall28.az/"", ""building"": ""retail"", ""wikidata"": ""Q65277381"", ""addr:floor"": ""5""}",188605211,1723317511
1401,,,,,,,,0103000020E61000000100000005000000000000A041EC48400000004089304440000000A042EC4840000000A086304440000000803FEC48400000000086304440000000803EEC48400000008088304440000000A041EC48400000004089304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,406250111,1459188331
1402,,,,,,,,0103000020E61000000100000005000000000000A027EC4840000000C09C304440000000C02CEC484000000040923044400000000028EC4840000000E090304440000000E022EC4840000000809B304440000000A027EC4840000000C09C304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,419643269,1463731020
1403,,,,,,,,0103000020E610000001000000070000000000008047EC4840000000009B304440000000A048EC48400000006098304440000000A04DEC4840000000A099304440000000404FEC4840000000E0953044400000000046EC4840000000A0933044400000004043EC4840000000009A3044400000008047EC4840000000009B304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161051,1408778994
1404,,,,,,,,0103000020E61000000100000005000000000000E055EC4840000000C09B3044400000008057EC48400000000098304440000000404FEC4840000000E095304440000000A04DEC4840000000A099304440000000E055EC4840000000C09B304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161046,1408778994
1405,,,,,,,,0103000020E61000000100000009000000000000E036EC4840000000C0A7304440000000E040EC48400000002091304440000000602BEC4840000000808B3044400000008029EC4840000000C08F304440000000E039EC4840000000E0933044400000004033EC4840000000C0A23044400000000023EC4840000000A09E3044400000006021EC484000000040A2304440000000E036EC4840000000C0A7304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,384676398,1449412475
1406,,,,,,,,0103000020E610000001000000050000000000002062EC4840000000E09E304440000000C063EC4840000000209B3044400000008057EC48400000000098304440000000E055EC4840000000C09B3044400000002062EC4840000000E09E304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161047,1408778994
1407,,,,,,,,0103000020E610000001000000060000000000002043EC484000000060A1304440000000A044EC4840000000C0A13044400000008047EC4840000000009B3044400000004043EC4840000000009A3044400000006040EC4840000000A0A03044400000002043EC484000000060A1304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161040,1458933479
1408,,,,,,,,0103000020E6100000010000000500000000000080E4EC48400000008092304440000000E0F0EC4840000000809630444000000000F2EC4840000000C09430444000000080E5EC4840000000E09030444000000080E4EC48400000008092304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""layer"": ""1"", ""indoor"": ""no"", ""amenity"": ""shelter"", ""covered"": ""yes"", ""shelter_type"": ""public_transport""}",1334363700,1732638888
1409,,,,,,,,0103000020E6100000010000000A000000000000A025ED4840000000E097304440000000602DED4840000000009A304440000000402EED48400000002098304440000000602FED4840000000C0953044400000000029ED48400000000094304440000000E027ED4840000000A093304440000000A026ED484000000040933044400000002015ED4840000000808E3044400000000013ED4840000000C092304440000000A025ED4840000000E097304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592356,1477263393
1410,,,,,,,,0103000020E610000001000000060000000000008009ED4840000000C0933044400000004005ED4840000000C0913044400000002000ED4840000000E095304440000000A0FEEC4840000000C09B3044400000002005ED4840000000A09C3044400000008009ED4840000000C093304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592345,1704459562
1411,,,,,,,,0103000020E61000000100000005000000000000402EED484000000020983044400000000034ED484000000080993044400000000035ED48400000004097304440000000602FED4840000000C095304440000000402EED48400000002098304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592342,1449941389
1412,,,,,,,,0103000020E6100000010000000A0000000000004006ED4840000000009B304440000000400DED4840000000409D304440000000800EED4840000000609D304440000000A00FED4840000000009D3044400000006010ED4840000000409C304440000000C013ED484000000000963044400000008011ED48400000002095304440000000E00DED4840000000A0963044400000004009ED484000000020953044400000004006ED4840000000009B304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592361,1449941390
1413,,,,,,,,0103000020E61000000100000005000000000000E015ED4840000000809C304440000000E019ED484000000020993044400000000014ED48400000002097304440000000E011ED4840000000609B304440000000E015ED4840000000809C304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592325,1449941388
1414,,,,,,,,0103000020E61000000100000006000000000000002CED4840000000A0A3304440000000202FED484000000080A4304440000000E033ED4840000000209A304440000000602FED4840000000E098304440000000A02AED484000000040A3304440000000002CED4840000000A0A3304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592344,1449941389
1415,,,,,,,,0103000020E61000000100000005000000000000E0FEEC484000000080A13044400000000001ED484000000000A030444000000020FFEC4840000000C09E30444000000040FDEC484000000040A0304440000000E0FEEC484000000080A1304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592330,1449941389
1416,,,,,,,,0103000020E61000000100000007000000000000E03CED4840000000E0AB3044400000008042ED484000000040A0304440000000605BED484000000040A7304440000000205DED484000000060A3304440000000403FED4840000000609B304440000000A037ED484000000060AA304440000000E03CED4840000000E0AB304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,191695277,1485463885
1417,,,,,,,,0103000020E610000001000000050000000000008026ED484000000080A7304440000000A02AED484000000040A33044400000006026ED4840000000C0A03044400000002022ED484000000000A53044400000008026ED484000000080A7304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592328,1449941388
1418,Kapital Bank,,,,,,,0103000020E61000000100000005000000000000E019EC48400000000088304440000000C017EC4840000000208D3044400000008024EC48400000006090304440000000A026EC4840000000408B304440000000E019EC48400000000088304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""amenity"": ""bank""}",191695268,1494230665
1419,,,,,,,,0103000020E6100000010000000E000000000000A0C7EB4840000000E08C30444000000040CCEB4840000000008E30444000000020CFEB4840000000008730444000000060DBEB4840000000008A30444000000080D9EB4840000000808E304440000000A0D8EB4840000000A09030444000000060F9EB4840000000A098304440000000C0FAEB4840000000409530444000000060E1EB4840000000008F30444000000040E4EB48400000002088304440000000E0E2EB4840000000C087304440000000E0D1EB4840000000A08330444000000040CCEB48400000004082304440000000A0C7EB4840000000E08C304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,222091539,1449413360
1420,,,,,,,,0103000020E6100000020000000A0000000000002003EC4840000000209B3044400000008006EC4840000000E09B304440000000A00BEC4840000000C08F3044400000000005EC4840000000208E304440000000A005EC4840000000E08C30444000000000FFEB4840000000408B304440000000C0FDEB4840000000608E304440000000C0FAEB4840000000409530444000000060F9EB4840000000A0983044400000002003EC4840000000209B304440050000000000004000EC4840000000A08F3044400000000004EC484000000080903044400000000002EC4840000000E09430444000000060FEEB4840000000E0933044400000004000EC4840000000A08F304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""type"": ""multipolygon""}",1628537159,1449413359
1421,,,,,,,,0103000020E6100000010000000D00000000000060D9EB4840000000809A30444000000060D7EB4840000000809F304440000000A0DCEB4840000000C0A0304440000000A0DEEB4840000000E09B30444000000060E9EB4840000000609E304440000000A0EBEB4840000000C098304440000000E0E2EB4840000000A096304440000000E0E1EB4840000000209930444000000080D5EB4840000000409630444000000080D6EB4840000000E093304440000000C0D2EB48400000000093304440000000A0D0EB4840000000609830444000000060D9EB4840000000809A304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""retail"", ""roof:shape"": ""double_saltbox""}",384678665,1616061692
1422,,,,,,,,0103000020E61000000100000007000000000000E018EC484000000060A0304440000000201AEC4840000000609D304440000000E014EC4840000000009C3044400000004017EC48400000008096304440000000C012EC48400000006095304440000000000FEC4840000000E09D304440000000E018EC484000000060A0304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,222091548,1368946601
1423,,,,,,,,0103000020E6100000010000001700000000000040C8EB4840000000009830444000000080CCEB4840000000E09830444000000080CEEB4840000000409330444000000040C3EB4840000000009130444000000060BBEB484000000060A7304440000000C0C0EB484000000080A8304440000000A0C0EB4840000000E0A830444000000000C9EB484000000080AA304440000000C0C9EB484000000040A830444000000060CAEB484000000040A830444000000020CBEB484000000000A6304440000000A0CAEB4840000000E0A530444000000000CBEB4840000000E0A430444000000020C5EB4840000000E0A330444000000000C5EB484000000060A4304440000000C0C2EB484000000000A4304440000000C0C3EB484000000060A130444000000020C4EB484000000080A130444000000020C6EB4840000000E09B30444000000080C5EB4840000000C09B30444000000020C7EB4840000000209730444000000060C8EB4840000000609730444000000040C8EB48400000000098304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1051751332,1687703251
1424,,,,,,,,0103000020E6100000010000000700000000000000F1EB4840000000E09B304440000000A0EBEB4840000000C09A30444000000080E9EB484000000000A0304440000000C0DFEB4840000000C09D304440000000A0DDEB484000000020A3304440000000E0ECEB4840000000A0A630444000000000F1EB4840000000E09B304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,384676394,1449412475
1425,,,,,,,,0103000020E6100000010000000500000000000060F1EB484000000040B2304440000000A0F6EB4840000000A0A3304440000000A0F2EB4840000000C0A230444000000040EDEB484000000080B130444000000060F1EB484000000040B2304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,384678674,1449413358
1426,,,,,,,,0103000020E6100000010000000600000000000060E7EB4840000000A0B4304440000000E0ECEB4840000000A0A6304440000000A0DDEB484000000020A330444000000000D3EB4840000000E0A0304440000000A0CDEB4840000000E0AE30444000000060E7EB4840000000A0B4304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,384676391,1460654904
1427,,,,,,,,0103000020E61000000100000009000000000000E0F9EB484000000020BB304440000000E004EC484000000040A030444000000000F4EB4840000000409C30444000000040F2EB4840000000A0A030444000000040FEEB484000000080A3304440000000A0F6EB484000000040B630444000000020EDEB484000000000B430444000000080EBEB4840000000C0B7304440000000E0F9EB484000000020BB304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,222091549,1368946601
1428,Azərbaycan Dəmiryol Muzeyi,,,,,,,0103000020E61000000100000006000000000000A096EC4840000000609E304440000000608CEC4840000000C09B3044400000000084EC4840000000A0993044400000006082EC4840000000A09D3044400000004095EC484000000040A2304440000000A096EC4840000000609E304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""museum"": ""history"", ""name:en"": ""Azerbaijan Railway Museum"", ""name:ru"": ""Азербайджанский железнодорожный музей"", ""tourism"": ""museum"", ""website"": ""https://muzey.ady.az"", ""contact:instagram"": ""demiryolmuzeyi""}",195589273,1731138556
1429,"Kontakt Home ""28 may""",,,,,,,0103000020E610000001000000070000000000008067EC484000000020A03044400000002066EC484000000040A3304440000000806AEC484000000060A4304440000000806DEC4840000000809D304440000000C063EC4840000000209B3044400000002062EC4840000000E09E3044400000008067EC484000000020A0304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""shop"": ""electronics"", ""phone"": ""*6060"", ""website"": ""https://kontakt.az/"", ""building"": ""electronic_shop""}",247161049,1694264004
1430,,,,,,,,0103000020E6100000010000000F0000000000002049EC4840000000A0A23044400000000048EC484000000020A5304440000000A051EC4840000000A0A73044400000000053EC4840000000A0A4304440000000C05FEC484000000020A8304440000000C060EC4840000000C0A53044400000002063EC484000000060A6304440000000E064EC484000000080A2304440000000C061EC4840000000A0A13044400000008062EC484000000000A0304440000000604DEC4840000000609A304440000000804CEC4840000000209C3044400000002049EC4840000000209B3044400000000046EC4840000000E0A13044400000002049EC4840000000A0A2304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,419643265,1463731019
1431,,,,,,,,0103000020E61000000100000012000000000000E09AEC484000000000A4304440000000E0A8EC4840000000E0A730444000000000A7EC484000000080A630444000000060A6EC4840000000A0A430444000000000A7EC4840000000A0A2304440000000E0A8EC484000000040A130444000000060ABEC4840000000C0A030444000000000AEEC484000000040A1304440000000E0AFEC4840000000A0A230444000000080B0EC4840000000A0A430444000000080B3EC4840000000C09E30444000000000A8EC4840000000C09B304440000000E0A5EC4840000000409B304440000000609EEC4840000000C09C304440000000E09AEC4840000000C09B3044400000004099EC4840000000409F3044400000006097EC484000000000A3304440000000E09AEC484000000000A4304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,299627012,1731138556
1432,,,,,,,,0103000020E61000000100000017000000000000807AEC484000000000A9304440000000E07AEC4840000000E0A7304440000000A07DEC484000000080A8304440000000207EEC484000000040A7304440000000C095EC484000000020AD3044400000004097EC4840000000A0A9304440000000C098EC484000000000A6304440000000C095EC484000000040A53044400000004094EC4840000000E0A8304440000000A093EC484000000060AA3044400000008078EC4840000000A0A3304440000000407BEC4840000000409D3044400000004082EC4840000000009F304440000000A081EC484000000060A03044400000002094EC4840000000E0A43044400000004095EC484000000040A23044400000006082EC4840000000A09D3044400000000084EC4840000000A0993044400000008079EC48400000000097304440000000E073EC484000000080A4304440000000E075EC484000000000A5304440000000C074EC484000000080A7304440000000807AEC484000000000A9304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,405712555,1702439668
1433,,,,,,,,0103000020E6100000010000000D000000000000E0AFEC4840000000A0A230444000000000AEEC484000000040A130444000000060ABEC4840000000C0A0304440000000E0A8EC484000000040A130444000000000A7EC4840000000A0A230444000000060A6EC4840000000A0A430444000000000A7EC484000000080A6304440000000E0A8EC4840000000E0A730444000000060ABEC484000000080A830444000000000AEEC4840000000E0A7304440000000E0AFEC484000000080A630444000000080B0EC4840000000A0A4304440000000E0AFEC4840000000A0A2304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,193635655,1408777799
1434,,,,,,,,0103000020E610000001000000050000000000004063EC4840000000E0A9304440000000A067EC484000000000AB304440000000806AEC484000000060A43044400000002066EC484000000040A33044400000004063EC4840000000E0A9304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""apartments""}",247161043,1728316192
1435,Bakı Dəmiryol Vağzalı,,,,,,,0106000020E6100000020000000103000000010000000D00000000000000BDEC4840000000A0BE30444000000000C4EC484000000000B2304440000000E0CAEC484000000060A530444000000040CCEC484000000000A3304440000000C0CFEC4840000000A09C30444000000000D1EC4840000000409A30444000000080BFEC4840000000C094304440000000E0BEEC4840000000009630444000000080BAEC4840000000E09D304440000000C0B7EC4840000000E0A230444000000040B6EC484000000080A530444000000080ABEC484000000000B930444000000000BDEC4840000000A0BE3044400103000000010000000500000000000080C4EC48400000004095304440000000A0CBEC4840000000809730444000000040CEEC4840000000E09230444000000000C7EC4840000000A09030444000000080C4EC48400000004095304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""type"": ""multipolygon"", ""name:en"": ""Baku Central Railway Station"", ""name:ru"": ""Бакинский железнодорожный вокзал"", ""building"": ""train_station""}",841991079,1707995383
1436,,,,,,,,0103000020E610000001000000050000000000006045EC484000000080A6304440000000E041EC4840000000A0A5304440000000E03FEC4840000000E0A93044400000006043EC4840000000E0AA3044400000006045EC484000000080A6304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161039,1384932314
1437,,,,,,,,0103000020E61000000100000005000000000000404DEC484000000060AD304440000000C04EEC4840000000E0A93044400000004046EC4840000000C0A7304440000000C044EC484000000040AB304440000000404DEC484000000060AD304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161045,1384932315
1438,Dəmiryol Xəstəxanası,,,,,,,0103000020E6100000010000000B0000000000008020ED4840000000C09D304440000000E00BED4840000000C0AC304440000000000FED484000000040AF304440000000A01AED4840000000C0A6304440000000201CED484000000000A8304440000000001DED4840000000C0A8304440000000A01EED4840000000A0A73044400000004020ED484000000060A6304440000000001EED484000000080A4304440000000C023ED484000000040A03044400000008020ED4840000000C09D304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""amenity"": ""hospital"", ""name:az"": ""Dəmiryol Xəstəxanası"", ""healthcare"": ""hospital""}",302931117,1656294712
1439,,,,,,,,0103000020E61000000100000005000000000000202CED484000000040AB304440000000202FED484000000080A4304440000000002CED4840000000A0A3304440000000E028ED484000000060AA304440000000202CED484000000040AB304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592326,1449941388
1440,,,,,,,,0103000020E61000000100000007000000000000C0CFEC4840000000A09C30444000000040CCEC484000000000A3304440000000E0E3EC484000000000B630444000000000E8EC484000000060B330444000000060E7EC4840000000E0B230444000000060E9EC484000000080B1304440000000C0CFEC4840000000A09C304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""train_station""}",249188770,1731868133
1441,,,,,,,,0103000020E61000000100000008000000000000005DED4840000000A0A7304440000000A07FED4840000000A0B03044400000006081ED4840000000E0AC3044400000006060ED484000000040A4304440000000C05EED4840000000E0A3304440000000205DED484000000060A3304440000000605BED484000000040A7304440000000005DED4840000000A0A7304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,299633129,1477263393
1442,,,,,,,,0103000020E6100000010000000F00000000000000F6EC484000000040AB30444000000040F8EC484000000080A9304440000000E0FAEC484000000060AB304440000000C0F6EC484000000080AE304440000000C0FAEC4840000000A0B1304440000000E0F9EC484000000040B230444000000060FDEC4840000000E0B430444000000080FFEC484000000040B33044400000006002ED484000000080B53044400000004008ED484000000000B130444000000020FBEC484000000000A730444000000000FCEC484000000060A630444000000040F9EC484000000040A430444000000000F3EC484000000000A930444000000000F6EC484000000040AB304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592320,1731103138
1443,,,,,,,,0103000020E610000001000000050000000000004038ED484000000000B6304440000000E03CED4840000000E0AB304440000000A037ED484000000060AA3044400000002033ED4840000000A0B43044400000004038ED484000000000B6304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""residential""}",191695270,1408781584
1444,,,,,,,,0103000020E610000001000000050000000000008056ED484000000060B63044400000002058ED484000000080B23044400000000042ED4840000000C0AC3044400000004040ED4840000000A0B03044400000008056ED484000000060B6304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,191695274,1408781585
1445,,,,,,,,0103000020E61000000100000007000000000000E073ED4840000000E0B53044400000006074ED4840000000C0B43044400000000077ED484000000060B53044400000000078ED484000000020B3304440000000C067ED4840000000E0AE3044400000004066ED484000000040B2304440000000E073ED4840000000E0B5304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""garages""}",385592349,1449941390
1446,,,,,,,,0103000020E610000001000000070000000000006025ED484000000000BB304440000000E02BED484000000080AC304440000000E024ED4840000000A0AA3044400000000022ED484000000020B13044400000002024ED4840000000A0B13044400000008020ED4840000000C0B93044400000006025ED484000000000BB304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,385592352,1449941390
1447,,,,,,,,0103000020E610000001000000070000000000006062ED4840000000E0B33044400000000065ED484000000040AE3044400000004060ED484000000000AD304440000000405BED484000000000B8304440000000E06DED4840000000E0BC3044400000004070ED4840000000A0B73044400000006062ED4840000000E0B3304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""garages""}",385592347,1449941390
1448,,,,,,,,0103000020E61000000100000006000000000000E058EC484000000000AE3044400000002051EC484000000020AC304440000000E04FEC4840000000E0AE304440000000A04FEC484000000060AF3044400000008057EC484000000060B1304440000000E058EC484000000000AE304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161041,1458933479
1449,,,,,,,,0103000020E61000000100000007000000000000808FEC484000000000AF304440000000A070EC484000000000A7304440000000406DEC484000000080AE304440000000406EEC4840000000C0AE304440000000207CEC484000000060B2304440000000208CEC484000000080B6304440000000808FEC484000000000AF304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,405712552,1458933757
1450,,,,,,,,0103000020E610000001000000050000000000008060EC484000000020B03044400000008063EC484000000080B4304440000000A067EC484000000000AB3044400000004063EC4840000000E0A93044400000008060EC484000000020B0304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161044,1384932315
1451,,,,,,,,0103000020E61000000100000009000000000000202AEC4840000000C0AD3044400000006029EC484000000080AF304440000000002BEC484000000000B03044400000006029EC484000000080B3304440000000A030EC484000000060B5304440000000C034EC4840000000E0AB304440000000002AEC484000000020A93044400000004028EC484000000060AD304440000000202AEC4840000000C0AD304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,222091551,1449413361
1452,,,,,,,,0103000020E610000001000000050000000000008057EC484000000060B13044400000008063EC484000000080B43044400000008060EC484000000020B0304440000000E058EC484000000000AE3044400000008057EC484000000060B1304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161048,1384932315
1453,,,,,,,,0103000020E61000000100000009000000000000A099EC484000000040B13044400000006095EC484000000020B03044400000000094EC4840000000E0AF3044400000006091EC484000000020AF3044400000002090EC484000000040B23044400000002095EC484000000080B3304440000000E093EC484000000080B63044400000000097EC484000000060B7304440000000A099EC484000000040B1304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,405712551,1458933757
1454,,,,,,,,0103000020E61000000100000006000000000000208CEC484000000080B6304440000000207CEC484000000060B2304440000000A07AEC484000000000B6304440000000007DEC4840000000A0B6304440000000A08AEC484000000020BA304440000000208CEC484000000080B6304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,405712553,1477263392
1455,,,,,,,,0103000020E61000000100000006000000000000807BEC484000000020BA304440000000007DEC4840000000A0B6304440000000A07AEC484000000000B6304440000000A06CEC484000000080B2304440000000206BEC484000000020B6304440000000807BEC484000000020BA304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161042,1458933758
1456,,,,,,,,0103000020E61000000100000008000000000000609AEC484000000020C2304440000000009FEC4840000000A0B7304440000000A09AEC484000000080B6304440000000A097EC484000000060BD304440000000A08AEC484000000020BA304440000000007DEC4840000000A0B6304440000000807BEC484000000020BA304440000000609AEC484000000020C2304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,247161050,1458933758
1457,,,,,,,,0103000020E6100000010000000700000000000060AEEC484000000020BE30444000000020AFEC4840000000C0BC304440000000A0BDEC484000000040C130444000000060BEEC4840000000C0BF30444000000020A8EC484000000000B9304440000000C0A6EC4840000000C0BB30444000000060AEEC484000000020BE304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""retail""}",419643271,1732029043
1458,,,,,,,,0103000020E61000000100000005000000000000A078EF484000000000553044400000008079EF484000000020513044400000002058EF4840000000A04C3044400000002057EF48400000008050304440000000A078EF48400000000055304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,180350512,1696015902
1459,,,,,,,,0103000020E6100000010000000700000000000060ADEF4840000000005630444000000020B3EF4840000000C05630444000000040B3EF4840000000205630444000000040B6EF48400000008056304440000000A0B6EF4840000000805430444000000000AEEF4840000000605330444000000060ADEF48400000000056304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,515869112,1502807595
1460,,,,,,,,0103000020E61000000100000009000000000000A092EF48400000002055304440000000E091EF484000000020593044400000002099EF4840000000E059304440000000E099EF48400000000056304440000000809BEF48400000002056304440000000E09BEF484000000020543044400000004091EF4840000000E052304440000000E090EF4840000000E054304440000000A092EF48400000002055304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,423715664,1696015902
1461,,,,,,,,0103000020E61000000100000005000000000000E0A6EF4840000000605C304440000000A0A7EF48400000002059304440000000809CEF4840000000A057304440000000C09BEF4840000000E05A304440000000E0A6EF4840000000605C304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,423715662,1647266067
1462,,,,,,,,0103000020E610000001000000050000000000004081EF484000000060613044400000004085EF484000000000623044400000000087EF4840000000805B304440000000E082EF4840000000E05A3044400000004081EF48400000006061304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,423715663,1696015902
1463,,,,,,,,0103000020E6100000010000000500000000000060AFEF4840000000C06030444000000080B5EF4840000000C061304440000000E0B6EF4840000000605C304440000000C0B0EF4840000000605B30444000000060AFEF4840000000C060304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,515869111,1696015902
1464,,,,,,,,0103000020E610000001000000050000000000002077EF4840000000205B3044400000004074EF484000000060673044400000000079EF48400000000068304440000000E07BEF4840000000C05B3044400000002077EF4840000000205B304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,423715669,1502807598
1465,,,,,,,,0103000020E610000001000000060000000000000076EF4840000000A0673044400000004074EF484000000060673044400000006065EF4840000000E065304440000000A064EF4840000000006A3044400000004075EF4840000000C06B3044400000000076EF4840000000A067304440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,423715668,1502807598
